"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDFG","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-06",,,"0.00","0.0","0.0","46","30","31","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-07",,,"0.57","0.0","0.0","50","27","37","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-08",,,"1.48","5.6","5.0","40","32","32","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-09",,,"0.00","0.0","4.0","40","30","32","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-10",,,"0.00","0.0","3.0","41","30","32","   27",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-11",,,"0.00","0.0","0.0","43","26","26","   27",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-12",,,"0.00","0.0","0.0","44","23","29","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-13",,,"0.18","0.0","0.0","44","27","33","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-14",,,"0.00","0.0","0.0","41","30","30","   30",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-15",,,"0.00","0.0","0.0","39","30","31","   33",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-16",,,"0.00","0.0","0.0","46","31","32","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-17",,,"0.00","0.0","0.0","43","26","26","   33",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-18",,,"0.00","0.0","0.0","47","24","24","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-19",,,"0.00","0.0","0.0","49","24","32","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-20",,,"0.00","0.0","0.0","51","30","34","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-21",,,,,,"37","30",,"   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-22",,,,,,"33","31",,"    0",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-23",,,,,,"46","32",,"   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-24",,,,,,"47","32",,"   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-25","    5","1.43",,,"0.0","48","31","31","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-26",,,"0.00","0.0","0.0","45","29","29","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-27",,,"0.00","0.0","0.0","47","26","27","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-28",,,"0.00","0.0","0.0","48","25","39","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-29",,,"0.06","0.0","0.0","52","38","47","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-30",,,"0.04","0.0","0.0","71","46","59","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-31",,,"0.25","0.0","0.0","72","34","34","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-01",,,"0.00","0.0","0.0","59","33","47","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-02",,,"0.13","0.0","0.0","65","35","35","   27",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-03",,,"0.04","0.0","0.0","50","35","39","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-04",,,"0.08","0.0","0.0","60","33","60","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-05",,,"0.01","0.0","0.0","72","35","35","   40",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-06",,,"0.00","0.0","0.0","47","33","41","   34",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-07",,,"0.00","0.0","0.0","64","32","45","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-08",,,"0.00","0.0","0.0","59","33","33","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-09",,,"0.00","0.0","0.0","47","29","32","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-10",,,"0.04","0.0","0.0","49","28","39","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-11",,,"0.00","0.0","0.0","51","32","32","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-12",,,"0.00","0.0","0.0","55","28","42","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-13",,,"0.00","0.0","0.0","71","40","60","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-14",,,"0.00","0.0","0.0","85","59","63","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-15",,,"0.00","0.0","0.0","83","43","43","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-16",,,"1.35","0.0","0.0","63","40","63","   27",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-17",,,"0.58","0.0","0.0","64","42","42","   31",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-18",,,"0.00","0.0","0.0","47","37","37","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-19",,,"0.00","0.0","0.0","56","34","48","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-20",,,"0.03","0.0","0.0","55","37","37","   33",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-21",,,"0.00","0.0","0.0","54","35","41","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-22",,,"0.00","0.0","0.0","60","31","39","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-23",,,"0.00","0.0","0.0","66","34","40","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-24",,,"0.00","0.0","0.0","72","36","44","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-25",,,"0.36","0.0","0.0","64","36","52","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-26",,,"0.53","0.0","0.0","73","51","51","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-27",,,"0.22","0.0","0.0","68","51","52","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-28",,,,"0.0","0.0","66","51",,"   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-29","    2","0.26",,"0.0","0.0","74","47","47","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-04-30",,,"0.00","0.0","0.0","55","44","44","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-01",,,"0.00","0.0","0.0","67","41","47","   27",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-02",,,"0.00","0.0","0.0","80","41","56","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-03",,,"0.00","0.0","0.0","89","50","67","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-04",,,"0.00","0.0","0.0","91","65","70","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-05",,,"0.00","0.0","0.0","90","66","66","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-06",,,"0.00","0.0","0.0","76","58","58","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-07",,,"0.08","0.0","0.0","67","57","57","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-08",,,"0.00","0.0","0.0","75","52","52","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-09",,,"0.00","0.0","0.0","74","49","49","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-10",,,"0.00","0.0","0.0","77","47","50","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-11",,,"0.31","0.0","0.0","81","48","61","   28",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-12",,,"1.39","0.0","0.0","79","56","56","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-13",,,"0.53","0.0","0.0","80","53","53","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-14",,,"0.75","0.0","0.0","59","53","54","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-15",,,"0.03","0.0","0.0","73","53","64","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-16",,,"0.73","0.0","0.0","88","58","66","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-17",,,"0.26","0.0","0.0","68","58","58","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-18",,,"0.33","0.0","0.0","66","57","63","    7",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-19",,,"0.30","0.0","0.0","64","52","53","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-20",,,"0.70","0.0","0.0","70","51","70","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-21",,,"0.08","0.0","0.0","84","63","63","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-22",,,"0.00","0.0","0.0","80","58","58","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-23",,,"0.13","0.0","0.0","70","55","62","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-24",,,"0.00","0.0","0.0","82","61","67","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-25",,,"0.00","0.0","0.0","85","59","64","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-26",,,"0.00","0.0","0.0","86","58","71","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-27",,,"0.39","0.0","0.0","91","69","72","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-28",,,"0.20","0.0","0.0","77","56","56","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-29",,,"0.02","0.0","0.0","72","55","64","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-30",,,"0.01","0.0","0.0","79","61","70","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-05-31",,,"0.10","0.0","0.0","76","62","67","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-01",,,"0.06","0.0","0.0","82","63","70","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-02",,,"0.00","0.0","0.0","86","69","74","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-03",,,"0.34","0.0","0.0","85","61","61","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-04",,,"0.72","0.0","0.0","70","53","54","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-05",,,"0.00","0.0","0.0","75","52","60","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-06",,,"0.05","0.0","0.0","79","53","60","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-07",,,"0.00","0.0","0.0","72","58","61","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-08",,,"0.00","0.0","0.0","76","59","62","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-09",,,"0.00","0.0","0.0","83","58","68","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-10",,,"0.05","0.0","0.0","85","64","67","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-11",,,"0.70","0.0","0.0","76","57","57","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-12",,,"0.07","0.0","0.0","70","53","54","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-13",,,"0.11","0.0","0.0","76","48","65","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-14",,,"0.00","0.0","0.0","80","63","71","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-15",,,"0.00","0.0","0.0","85","65","65","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-16",,,"0.00","0.0","0.0","80","56","65","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-17",,,"0.00","0.0","0.0","85","56",,"   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-18",,,"0.00","0.0","0.0","91","61","70","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-19",,,"0.00","0.0","0.0","92","67","80","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-20",,,"0.00","0.0","0.0","89","68","68","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-21",,,"0.34","0.0","0.0","86","64","70","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-22",,,"0.09","0.0","0.0","80","67","67","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-23",,,"0.16","0.0","0.0","73","64","64","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-24",,,"0.02","0.0","0.0","74","64","70","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-25",,,"0.00","0.0","0.0","89","67","71","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-26",,,"0.00","0.0","0.0","83","63","63","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-27",,,"0.00","0.0","0.0","81","57","67","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-28",,,"0.11","0.0","0.0","76","60","74","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-29",,,"0.00","0.0","0.0","90","71","76","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-06-30",,,"0.00","0.0","0.0","93","70","76","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-01",,,"0.00","0.0","0.0","96","67",,"   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-02",,,"0.00","0.0","0.0","97","72","74","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-03",,,"0.00","0.0","0.0","99","69","78","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-04",,,"0.00","0.0","0.0","97","75","75","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-05",,,"0.00","0.0","0.0","93","74","76","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-06",,,,"0.0","0.0","92","74",,"   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-07",,,,"0.0","0.0","84","71",,"   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-08",,,,"0.0","0.0","78","57",,"   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-09",,,,"0.0","0.0","84","56",,"   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-10","    5","0.14",,"0.0","0.0","89","54","69","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-11",,,"0.00","0.0","0.0","95","62","76","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-12",,,"0.00","0.0","0.0","90","70","70","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-13",,,"0.00","0.0","0.0","86","65","65","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-14",,,"0.00","0.0","0.0","87","62","68","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-15",,,"0.00","0.0","0.0","90","61","72","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-16",,,"0.02","0.0","0.0","87","69","76","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-17",,,"0.03","0.0","0.0","96","71","78","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-18",,,"1.38","0.0","0.0","94","68","68","   30",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-19",,,"0.00","0.0","0.0","86","66","66","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-20",,,"0.00","0.0","0.0","87","62","64","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-21",,,"0.00","0.0","0.0","85","60","66","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-22",,,"1.49","0.0","0.0","76","63","68",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-23",,,"0.08","0.0","0.0","85","68","76","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-24",,,"0.03","0.0","0.0","85","75","77","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-25",,,"1.05","0.0","0.0","86","72","72","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-26",,,"0.52","0.0","0.0","83","71","72","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-27",,,"0.02","0.0","0.0","88","71","73","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-28",,,"0.28","0.0","0.0","90","69","71","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-29",,,"0.00","0.0","0.0","88","68","71","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-30",,,"0.00","0.0","0.0","85","65","69","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-07-31",,,"0.03","0.0","0.0","77","64","70",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-01",,,"0.04","0.0","0.0","82","66","76","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-02",,,"0.00","0.0","0.0","88","73","78","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-03",,,"0.02","0.0","0.0","90","75","75","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-04",,,,,,"88","73",,"   30",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-05","    2","0.30",,"0.0","0.0","86","73","74","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-06",,,"0.00","0.0","0.0","92","71","74","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-07",,,"0.00","0.0","0.0","93","73","74","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-08",,,"0.00","0.0","0.0","93","72","73","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-09",,,"0.00","0.0","0.0","92","70","72","    7",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-10",,,"0.00","0.0","0.0","90","70","70","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-11",,,"0.00","0.0","0.0","92","67","76","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-12",,,"1.73","0.0","0.0","85","70","70","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-13",,,"0.30","0.0","0.0","87","69","72","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-14",,,"0.49","0.0","0.0","84","71","71","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-15",,,,,,"84","67",,"   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-16",,,,,,"88","69",,"   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-17","    3","0.34",,"0.0","0.0","89","72","74","    0",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-18",,,"0.49","0.0","0.0","92","72","74","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-19",,,"0.02","0.0","0.0","89","72","72","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-20",,,"0.04","0.0","0.0","76","67","67","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-21",,,"0.00","0.0","0.0","77","66","68","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-22",,,"0.80","0.0","0.0","81","66","70","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-23",,,"0.02","0.0","0.0","84","66","66","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-24",,,"0.00","0.0","0.0","79","59","59","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-25",,,"0.00","0.0","0.0","84","57",,"    0",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-26",,,"0.00","0.0","0.0","81","58","62","    0",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-27",,,"0.00","0.0","0.0","85","60",,"   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-28",,,"0.00","0.0","0.0","90","70","75","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-29",,,"0.00","0.0","0.0","95","74","76","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-30",,,"0.00","0.0","0.0","95","75","77","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-08-31",,,"0.25","0.0","0.0","91","74","74","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-01",,,"0.07","0.0","0.0","76","69","71","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-02",,,"0.01","0.0","0.0","77","68","68","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-03",,,"0.27","0.0","0.0","86","66","74","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-04",,,"0.00","0.0","0.0","91","71","73","    7",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-05",,,"0.00","0.0","0.0","93","72","73","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-06",,,"0.02","0.0","0.0","89","72","77","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-07",,,"0.00","0.0","0.0","93","73","73","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-08",,,,,,"84","72",,"    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-09","    2","1.43",,"0.0","0.0","72","60","60","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-10",,,"2.37","0.0","0.0","63","58","60","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-11",,,"0.30","0.0","0.0","69","58","64","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-12",,,"1.95","0.0","0.0","79","63","72","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-13",,,"0.46","0.0","0.0","81","71","71","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-14",,,"0.04","0.0","0.0","75","68","68","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-15",,,"0.14","0.0","0.0","74","66","66","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-16",,,,,,"81","64",,"   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-17","    2","0.02",,"0.0","0.0","83","62","66","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-18",,,"0.02","0.0","0.0","81","64","77","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-19",,,"1.12","0.0","0.0","87","65","65","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-20",,,"0.02","0.0","0.0","83","64","67","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-21",,,"0.00","0.0","0.0","74","62","64","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-22",,,"0.00","0.0","0.0","77","62","75","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-23",,,"0.00","0.0","0.0","76","61","61","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-24",,,"1.04","0.0","0.0","64","60","60",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-25",,,"0.28","0.0","0.0","68","60","68","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-26",,,"0.50","0.0","0.0","81","65","72","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-27",,,"0.02","0.0","0.0","84","60","60","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-28",,,"0.48","0.0","0.0","73","60","67","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-29",,,,,,"70","55",,"   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-09-30",,,,,,"76","53",,,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-01","    3","0.05",,"0.0","0.0","74","53","59",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-02",,,"0.00","0.0","0.0","79","59","64","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-03",,,"0.69","0.0","0.0","81","63","63","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-04",,,"0.00","0.0","0.0","78","58","58","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-05",,,"0.29","0.0","0.0","83","57","64","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-06",,,"0.04","0.0","0.0","72","63","63",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-07",,,"0.02","0.0","0.0","68","62","68",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-08",,,"0.00","0.0","0.0","78","65","65","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-09",,,"0.03","0.0","0.0","70","65","68","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-10",,,"0.00","0.0","0.0","81","66","66","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-11",,,"0.01","0.0","0.0","83","66","71","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-12",,,"4.37","0.0","0.0","82","60","60","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-13",,,,"0.0","0.0","68","49",,"   28",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-14","    2","0.07",,"0.0","0.0","57","44","44","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-15",,,"0.01","0.0","0.0","60","42","60",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-16",,,"0.56","0.0","0.0","71","53","53","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-10-17",,,,"0.0","0.0","71","50",,"   17",,,,,,
